Latin Name,Bird Name,French Name,Difficulty,View Count,URL anglais,URL français,Image Low,Image High,Sound URL,Score
Lullula arborea,Wood Lark,Alouette lulu,2,15440,https://en.wikipedia.org/wiki/Wood_Lark,https://fr.wikipedia.org/wiki/Alouette_lulu,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Lullula_arborea_%28J%C3%A1n_Svetl%C3%ADk%29.jpg/500px-Lullula_arborea_%28J%C3%A1n_Svetl%C3%ADk%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Lullula_arborea_%28J%C3%A1n_Svetl%C3%ADk%29.jpg/1024px-Lullula_arborea_%28J%C3%A1n_Svetl%C3%ADk%29.jpg,https://xeno-canto.org/980998/download,0
Luscinia luscinia,Thrush Nightingale,Rossignol progné,3,1798,https://en.wikipedia.org/wiki/Thrush_Nightingale,https://fr.wikipedia.org/wiki/Rossignol_progn%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Nightingale_of_ancient_Uglich.JPG/500px-Nightingale_of_ancient_Uglich.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Nightingale_of_ancient_Uglich.JPG/1024px-Nightingale_of_ancient_Uglich.JPG,https://xeno-canto.org/978236/download,0
Luscinia megarhynchos,Common Nightingale,Rossignol philomèle,1,116852,https://en.wikipedia.org/wiki/Common_Nightingale,https://fr.wikipedia.org/wiki/Rossignol_philom%C3%A8le,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Luscinia_megarhynchos_-_01.jpg/500px-Luscinia_megarhynchos_-_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Luscinia_megarhynchos_-_01.jpg/1024px-Luscinia_megarhynchos_-_01.jpg,https://xeno-canto.org/957861/download,0
Luscinia svecica,Bluethroat,Gorgebleue à miroir,2,9016,https://en.wikipedia.org/wiki/Bluethroat,https://fr.wikipedia.org/wiki/Gorgebleue_%C3%A0_miroir,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Bluethroat_%28Luscinia_svecica_svecica%29_male_Oppdal.jpg/500px-Bluethroat_%28Luscinia_svecica_svecica%29_male_Oppdal.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Bluethroat_%28Luscinia_svecica_svecica%29_male_Oppdal.jpg/1024px-Bluethroat_%28Luscinia_svecica_svecica%29_male_Oppdal.jpg,https://xeno-canto.org/934764/download,0
Lymnocryptes minimus,Jack Snipe,Bécassine sourde,3,1772,https://en.wikipedia.org/wiki/Jack_Snipe,https://fr.wikipedia.org/wiki/B%C3%A9cassine_sourde,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Jack_snipe.png/500px-Jack_snipe.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Jack_snipe.png/1024px-Jack_snipe.png,https://xeno-canto.org/982106/download,0
Lyrurus mlokosiewiczi,Caucasian Grouse,Tétras du Caucase,3,1,https://en.wikipedia.org/wiki/Caucasian_Grouse,https://fr.wikipedia.org/wiki/T%C3%A9tras_du_Caucase,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Tetras_du_caucase_jogo_0g.jpg/500px-Tetras_du_caucase_jogo_0g.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Tetras_du_caucase_jogo_0g.jpg/1024px-Tetras_du_caucase_jogo_0g.jpg,https://xeno-canto.org/178542/download,0
Lyrurus tetrix,Black Grouse,Tétras lyre,2,23649,https://en.wikipedia.org/wiki/Black_Grouse,https://fr.wikipedia.org/wiki/T%C3%A9tras_lyre,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Black_Grouse_Nationalpark_Bayerischer_Wald.jpg/500px-Black_Grouse_Nationalpark_Bayerischer_Wald.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Black_Grouse_Nationalpark_Bayerischer_Wald.jpg/1024px-Black_Grouse_Nationalpark_Bayerischer_Wald.jpg,https://xeno-canto.org/940956/download,0
Macronectes giganteus,Southern Giant-Petrel,Pétrel géant,2,6972,https://en.wikipedia.org/wiki/Southern_Giant-Petrel,https://fr.wikipedia.org/wiki/P%C3%A9trel_g%C3%A9ant,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Giant_petrel_with_chicks.jpg/500px-Giant_petrel_with_chicks.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Giant_petrel_with_chicks.jpg/1024px-Giant_petrel_with_chicks.jpg,https://xeno-canto.org/89727/download,0
Mareca americana,American Wigeon,Canard d'Amérique,3,1432,https://en.wikipedia.org/wiki/American_Wigeon,https://fr.wikipedia.org/wiki/Canard_d%27Am%C3%A9rique,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Anas_americana_-_drake.jpg/500px-Anas_americana_-_drake.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Anas_americana_-_drake.jpg/1024px-Anas_americana_-_drake.jpg,https://xeno-canto.org/857365/download,0
Mareca falcata,Falcated Duck,Canard à faucilles,3,21,https://en.wikipedia.org/wiki/Falcated_Duck,https://fr.wikipedia.org/wiki/Canard_%C3%A0_faucilles,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Falcated_duck_1.jpg/500px-Falcated_duck_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Falcated_duck_1.jpg/1024px-Falcated_duck_1.jpg,https://xeno-canto.org/821120/download,0
Mareca penelope,Eurasian Wigeon,Canard siffleur,2,6538,https://en.wikipedia.org/wiki/Eurasian_Wigeon,https://fr.wikipedia.org/wiki/Canard_siffleur,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Mareca_penelope_kuribo_cropped.jpg/500px-Mareca_penelope_kuribo_cropped.jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/Mareca_penelope_kuribo_cropped.jpg,https://xeno-canto.org/981814/download,0
Mareca strepera,Gadwall,Canard chipeau,2,6229,https://en.wikipedia.org/wiki/Gadwall,https://fr.wikipedia.org/wiki/Canard_chipeau,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Gadwall-Anas-strepera.jpg/500px-Gadwall-Anas-strepera.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Gadwall-Anas-strepera.jpg/1024px-Gadwall-Anas-strepera.jpg,https://xeno-canto.org/980288/download,0
Marmaronetta angustirostris,Marbled Duck,Marmaronette marbrée,3,1937,https://en.wikipedia.org/wiki/Marbled_Duck,https://fr.wikipedia.org/wiki/Marmaronette_marbr%C3%A9e,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Marmaronetta_angustirostris%2C_London_Wetland_Centre%2C_UK_-_Diliff.jpg/500px-Marmaronetta_angustirostris%2C_London_Wetland_Centre%2C_UK_-_Diliff.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Marmaronetta_angustirostris%2C_London_Wetland_Centre%2C_UK_-_Diliff.jpg/1024px-Marmaronetta_angustirostris%2C_London_Wetland_Centre%2C_UK_-_Diliff.jpg,https://xeno-canto.org/781142/download,0
Megaceryle alcyon,Belted Kingfisher,Martin-pêcheur d'Amérique,2,4885,https://en.wikipedia.org/wiki/Belted_Kingfisher,https://fr.wikipedia.org/wiki/Martin-p%C3%AAcheur_d%27Am%C3%A9rique,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/BeltedKingfisherJG_Male.jpg/500px-BeltedKingfisherJG_Male.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/BeltedKingfisherJG_Male.jpg/1024px-BeltedKingfisherJG_Male.jpg,https://xeno-canto.org/638295/download,0
Melanerpes carolinus,Gray-headed Woodpecker,Pic cendré,2,4198,https://en.wikipedia.org/wiki/Gray-headed_Woodpecker,https://fr.wikipedia.org/wiki/Pic_cendr%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/%D0%A1%D0%B5%D0%B4%D0%BE%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%D1%83_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%B0_%D1%80%D0%B5%D1%87%D0%BA%D0%B8_%D0%97%D0%B8%D0%BC%D1%91%D0%BD%D0%BA%D0%B8.jpg/500px-%D0%A1%D0%B5%D0%B4%D0%BE%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%D1%83_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%B0_%D1%80%D0%B5%D1%87%D0%BA%D0%B8_%D0%97%D0%B8%D0%BC%D1%91%D0%BD%D0%BA%D0%B8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/%D0%A1%D0%B5%D0%B4%D0%BE%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%D1%83_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%B0_%D1%80%D0%B5%D1%87%D0%BA%D0%B8_%D0%97%D0%B8%D0%BC%D1%91%D0%BD%D0%BA%D0%B8.jpg/1024px-%D0%A1%D0%B5%D0%B4%D0%BE%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%D1%83_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%B0_%D1%80%D0%B5%D1%87%D0%BA%D0%B8_%D0%97%D0%B8%D0%BC%D1%91%D0%BD%D0%BA%D0%B8.jpg,https://xeno-canto.org/962378/download,0
Melanitta americana,Black Scoter,Macreuse à bec jaune,3,736,https://en.wikipedia.org/wiki/Black_Scoter,https://fr.wikipedia.org/wiki/Macreuse_%C3%A0_bec_jaune,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Melanitta_americana_Barnegat_NJ.jpg/500px-Melanitta_americana_Barnegat_NJ.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Melanitta_americana_Barnegat_NJ.jpg/1024px-Melanitta_americana_Barnegat_NJ.jpg,https://xeno-canto.org/486622/download,0
Melanitta deglandi,White-winged Scoter,Macreuse à ailes blanches,3,401,https://en.wikipedia.org/wiki/White-winged_Scoter,https://fr.wikipedia.org/wiki/Macreuse_%C3%A0_ailes_blanches,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Melanitta_deglandi_%28White-winged_Scoter%29.jpg/500px-Melanitta_deglandi_%28White-winged_Scoter%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Melanitta_deglandi_%28White-winged_Scoter%29.jpg,https://xeno-canto.org/181618/download,0
Melanitta fusca,Velvet Scoter,Macreuse brune,3,1023,https://en.wikipedia.org/wiki/Velvet_Scoter,https://fr.wikipedia.org/wiki/Macreuse_brune,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Velvet_Scoter%2C_Eyebrook_Reservoir%2C_Leics.jpg/500px-Velvet_Scoter%2C_Eyebrook_Reservoir%2C_Leics.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Velvet_Scoter%2C_Eyebrook_Reservoir%2C_Leics.jpg/1024px-Velvet_Scoter%2C_Eyebrook_Reservoir%2C_Leics.jpg,https://xeno-canto.org/817948/download,0
Melanitta nigra,Common Scoter,Macreuse noire,2,3228,https://en.wikipedia.org/wiki/Common_Scoter,https://fr.wikipedia.org/wiki/Macreuse_noire,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Eurasian_common_scoter.jpg/500px-Eurasian_common_scoter.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Eurasian_common_scoter.jpg/1024px-Eurasian_common_scoter.jpg,https://xeno-canto.org/982771/download,0
Melanitta perspicillata,Surf Scoter,Macreuse à front blanc,3,843,https://en.wikipedia.org/wiki/Surf_Scoter,https://fr.wikipedia.org/wiki/Macreuse_%C3%A0_front_blanc,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Surf_Scoter_Drake_LBI.png/500px-Surf_Scoter_Drake_LBI.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Surf_Scoter_Drake_LBI.png/1024px-Surf_Scoter_Drake_LBI.png,https://xeno-canto.org/452395/download,0
Melanitta stejnegeri,Stejneger's Scoter,Macreuse de Sibérie,3,106,https://en.wikipedia.org/wiki/Stejneger%27s_Scoter,https://fr.wikipedia.org/wiki/Macreuse_de_Sib%C3%A9rie,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Melanitta_stejnegeri_223375338_%28cropped%29_3.jpg/500px-Melanitta_stejnegeri_223375338_%28cropped%29_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Melanitta_stejnegeri_223375338_%28cropped%29_3.jpg/1024px-Melanitta_stejnegeri_223375338_%28cropped%29_3.jpg,https://xeno-canto.org/833157/download,0
Melanocorypha bimaculata,Bimaculated Lark,Alouette monticole,3,227,https://en.wikipedia.org/wiki/Bimaculated_Lark,https://fr.wikipedia.org/wiki/Alouette_monticole,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Melanocorypha_bimaculata_117209398.jpg/500px-Melanocorypha_bimaculata_117209398.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Melanocorypha_bimaculata_117209398.jpg/1024px-Melanocorypha_bimaculata_117209398.jpg,https://xeno-canto.org/972271/download,0
Melanocorypha calandra,Calandra Lark,Alouette calandre,3,1397,https://en.wikipedia.org/wiki/Calandra_Lark,https://fr.wikipedia.org/wiki/Alouette_calandre,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Bere%C5%9Fe.jpg/500px-Bere%C5%9Fe.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Bere%C5%9Fe.jpg,https://xeno-canto.org/977975/download,0
Melanocorypha yeltoniensis,Black Lark,Alouette nègre,3,239,https://en.wikipedia.org/wiki/Black_Lark,https://fr.wikipedia.org/wiki/Alouette_n%C3%A8gre,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Black_Lark_-_Kazakistan_S4E9836_%2816946135312%29-cropped.jpg/500px-Black_Lark_-_Kazakistan_S4E9836_%2816946135312%29-cropped.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Black_Lark_-_Kazakistan_S4E9836_%2816946135312%29-cropped.jpg,https://xeno-canto.org/813497/download,0
Melierax metabates,Dark Chanting-Goshawk,Autour sombre,3,383,https://en.wikipedia.org/wiki/Dark_Chanting-Goshawk,https://fr.wikipedia.org/wiki/Autour_sombre,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Melierax_metabates_-Kapama_Game_Reserve%2C_South_Africa-8-4c.jpg/500px-Melierax_metabates_-Kapama_Game_Reserve%2C_South_Africa-8-4c.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Melierax_metabates_-Kapama_Game_Reserve%2C_South_Africa-8-4c.jpg/1024px-Melierax_metabates_-Kapama_Game_Reserve%2C_South_Africa-8-4c.jpg,https://xeno-canto.org/715253/download,0
Melospiza lincolnii,Lincoln's Sparrow,Bruant de Lincoln,3,393,https://en.wikipedia.org/wiki/Lincoln%27s_Sparrow,https://fr.wikipedia.org/wiki/Bruant_de_Lincoln,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Lincoln_Sparrow_%2834945695136%29_%28cropped%29.jpg/500px-Lincoln_Sparrow_%2834945695136%29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Lincoln_Sparrow_%2834945695136%29_%28cropped%29.jpg/1024px-Lincoln_Sparrow_%2834945695136%29_%28cropped%29.jpg,https://xeno-canto.org/558323/download,0
Melospiza melodia,Song Sparrow,Bruant chanteur,2,17979,https://en.wikipedia.org/wiki/Song_Sparrow,https://fr.wikipedia.org/wiki/Bruant_chanteur,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Song_sparrow_in_Prospect_Park_%2893031%29.jpg/500px-Song_sparrow_in_Prospect_Park_%2893031%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Song_sparrow_in_Prospect_Park_%2893031%29.jpg/1024px-Song_sparrow_in_Prospect_Park_%2893031%29.jpg,https://xeno-canto.org/550704/download,0
Mergellus albellus,Smew,Harle piette,3,1731,https://en.wikipedia.org/wiki/Smew,https://fr.wikipedia.org/wiki/Harle_piette,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Zwergsaeger_maenchen_weibchen.jpg/500px-Zwergsaeger_maenchen_weibchen.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Zwergsaeger_maenchen_weibchen.jpg/1024px-Zwergsaeger_maenchen_weibchen.jpg,https://xeno-canto.org/618773/download,0
Mergus merganser,Common Merganser,Harle bièvre,2,14112,https://en.wikipedia.org/wiki/Common_Merganser,https://fr.wikipedia.org/wiki/Harle_bi%C3%A8vre,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mergus_merganser_-Sandwell_-England_-male-8.jpg/500px-Mergus_merganser_-Sandwell_-England_-male-8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mergus_merganser_-Sandwell_-England_-male-8.jpg/1024px-Mergus_merganser_-Sandwell_-England_-male-8.jpg,https://xeno-canto.org/959402/download,0
Mergus serrator,Red-breasted Merganser,Harle huppé,2,3290,https://en.wikipedia.org/wiki/Red-breasted_Merganser,https://fr.wikipedia.org/wiki/Harle_hupp%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Mergus_serrator_-New_Jersey_-USA_-winter-8.jpg/500px-Mergus_serrator_-New_Jersey_-USA_-winter-8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Mergus_serrator_-New_Jersey_-USA_-winter-8.jpg/1024px-Mergus_serrator_-New_Jersey_-USA_-winter-8.jpg,https://xeno-canto.org/571300/download,0
Merops apiaster,European Bee-eater,Guêpier d'Europe,2,44118,https://en.wikipedia.org/wiki/European_Bee-eater,https://fr.wikipedia.org/wiki/Gu%C3%AApier_d%27Europe,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Guepier_d%27europe_au_parc_national_Ichkeul.jpg/500px-Guepier_d%27europe_au_parc_national_Ichkeul.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Guepier_d%27europe_au_parc_national_Ichkeul.jpg/1024px-Guepier_d%27europe_au_parc_national_Ichkeul.jpg,https://xeno-canto.org/964005/download,0
Merops orientalis,Arabian Green Bee-eater,Merops cyanophrys,3,0,https://en.wikipedia.org/wiki/Arabian_Green_Bee-eater,https://en.wikipedia.org/wiki/Arabian_Green_Bee-eater,https://upload.wikimedia.org/wikipedia/commons/7/73/Bee-eater_Dubai_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Bee-eater_Dubai_%28cropped%29.jpg,https://xeno-canto.org/713215/download,0
Merops orientalis,Asian Green Bee-eater,Guêpier d'Orient,3,1753,https://en.wikipedia.org/wiki/Asian_Green_Bee-eater,https://fr.wikipedia.org/wiki/Gu%C3%AApier_d%27Orient,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Green_bee-eater_%28Merops_orientalis_ceylonicus%29.jpg/500px-Green_bee-eater_%28Merops_orientalis_ceylonicus%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Green_bee-eater_%28Merops_orientalis_ceylonicus%29.jpg/1024px-Green_bee-eater_%28Merops_orientalis_ceylonicus%29.jpg,https://xeno-canto.org/950061/download,0
Merops persicus,Blue-cheeked Bee-eater,Guêpier de Perse,3,923,https://en.wikipedia.org/wiki/Blue-cheeked_Bee-eater,https://fr.wikipedia.org/wiki/Gu%C3%AApier_de_Perse,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Blue-cheeked_bee-eater_%28Merops_persicus_persicus%29_Namibia.jpg/500px-Blue-cheeked_bee-eater_%28Merops_persicus_persicus%29_Namibia.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Blue-cheeked_bee-eater_%28Merops_persicus_persicus%29_Namibia.jpg/1024px-Blue-cheeked_bee-eater_%28Merops_persicus_persicus%29_Namibia.jpg,https://xeno-canto.org/980507/download,0
Microcarbo africanus,Reed Cormorant,Cormoran africain,3,1383,https://en.wikipedia.org/wiki/Reed_Cormorant,https://fr.wikipedia.org/wiki/Cormoran_africain,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Cormor%C3%A1n_africano_%28Microcarbo_africanus%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_48.jpg/500px-Cormor%C3%A1n_africano_%28Microcarbo_africanus%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_48.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Cormor%C3%A1n_africano_%28Microcarbo_africanus%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_48.jpg/1024px-Cormor%C3%A1n_africano_%28Microcarbo_africanus%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_48.jpg,https://xeno-canto.org/860402/download,0
Microcarbo pygmaeus,Pygmy Cormorant,Cormoran pygmée,3,1142,https://en.wikipedia.org/wiki/Pygmy_Cormorant,https://fr.wikipedia.org/wiki/Cormoran_pygm%C3%A9e,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Phalacrocorax_pygmeus_1_%28Martin_Mecnarowski%29.jpg/500px-Phalacrocorax_pygmeus_1_%28Martin_Mecnarowski%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/Phalacrocorax_pygmeus_1_%28Martin_Mecnarowski%29.jpg,https://xeno-canto.org/826114/download,0
Milvus migrans,Black Kite,Milan noir,2,44288,https://en.wikipedia.org/wiki/Black_Kite,https://fr.wikipedia.org/wiki/Milan_noir,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Schwarzmilan.jpg/500px-Schwarzmilan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Schwarzmilan.jpg/1024px-Schwarzmilan.jpg,https://xeno-canto.org/974971/download,0
Milvus milvus,Red Kite,Milan royal,1,78855,https://en.wikipedia.org/wiki/Red_Kite,https://fr.wikipedia.org/wiki/Milan_royal,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Milvus_milvus_R%28ThKraft%29.jpg/500px-Milvus_milvus_R%28ThKraft%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Milvus_milvus_R%28ThKraft%29.jpg,https://xeno-canto.org/679518/download,0
Mimus gilvus,Tropical Mockingbird,Moqueur des savanes,2,2068,https://en.wikipedia.org/wiki/Tropical_Mockingbird,https://fr.wikipedia.org/wiki/Moqueur_des_savanes,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/TropicalMockingbird.jpg/500px-TropicalMockingbird.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/TropicalMockingbird.jpg,https://xeno-canto.org/972767/download,0
Mimus polyglottos,Northern Mockingbird,Moqueur polyglotte,2,8801,https://en.wikipedia.org/wiki/Northern_Mockingbird,https://fr.wikipedia.org/wiki/Moqueur_polyglotte,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Mockingbird_in_Bay_Ridge_%2885082%29.jpg/500px-Mockingbird_in_Bay_Ridge_%2885082%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Mockingbird_in_Bay_Ridge_%2885082%29.jpg/1024px-Mockingbird_in_Bay_Ridge_%2885082%29.jpg,https://xeno-canto.org/559555/download,0
Mniotilta varia,Black-and-white Warbler,Paruline noir et blanc,2,2274,https://en.wikipedia.org/wiki/Black-and-white_Warbler,https://fr.wikipedia.org/wiki/Paruline_noir_et_blanc,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Black-and-white_warbler_in_Prospect_Park_%2806193%292.jpg/500px-Black-and-white_warbler_in_Prospect_Park_%2806193%292.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Black-and-white_warbler_in_Prospect_Park_%2806193%292.jpg/1024px-Black-and-white_warbler_in_Prospect_Park_%2806193%292.jpg,https://xeno-canto.org/979279/download,0
Molothrus ater,Brown-headed Cowbird,Vacher à tête brune,2,7028,https://en.wikipedia.org/wiki/Brown-headed_Cowbird,https://fr.wikipedia.org/wiki/Vacher_%C3%A0_t%C3%AAte_brune,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Molothrus_ater_2.jpg/500px-Molothrus_ater_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Molothrus_ater_2.jpg/1024px-Molothrus_ater_2.jpg,https://xeno-canto.org/557298/download,0
Monticola saxatilis,Rufous-tailed Rock-Thrush,Monticole merle-de-roche,3,1856,https://en.wikipedia.org/wiki/Rufous-tailed_Rock-Thrush,https://fr.wikipedia.org/wiki/Monticole_merle-de-roche,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Monsax.jpg/500px-Monsax.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Monsax.jpg/1024px-Monsax.jpg,https://xeno-canto.org/569368/download,0
